-1	27	41	55	69	34	20	48	62	76	90	167	83	
188	-1	62	90	230	174	272	202	216	48	76	104	244	
105	161	-1	133	91	231	245	35	273	147	189	175	259	
147	259	203	-1	105	273	231	21	77	161	175	245	189	
133	147	21	35	-1	245	217	161	189	175	49	259	203	
162	22	78	50	64	-1	190	260	106	134	204	148	218	
205	37	51	65	79	93	-1	107	149	261	163	135	177	
126	98	140	238	28	168	182	-1	224	196	210	154	14	
266	84	98	168	14	28	42	56	-1	210	154	238	196	
14	126	56	98	84	42	28	266	70	-1	168	182	224	
224	14	28	42	126	98	84	70	252	238	-1	266	56	
98	42	14	126	56	70	210	84	140	252	196	-1	28	
213	143	45	269	101	87	73	255	129	157	185	171	-1	
