-1	267	253	85	1	225	211	141	127	239	183	57	155	169	43	
14	-1	56	224	84	42	252	182	28	168	70	196	238	112	98	
40	138	-1	68	236	180	26	110	208	264	222	166	194	124	152	
23	37	2	-1	51	233	93	170	135	184	156	212	219	268	247	
70	154	14	252	-1	196	112	42	224	210	168	238	28	98	182	
112	126	98	140	56	-1	84	266	70	14	238	28	168	210	154	
100	142	170	16	268	184	-1	2	58	128	30	226	198	72	240	
34	48	20	62	104	76	174	-1	230	188	146	132	244	202	216	
199	213	45	241	31	255	157	87	-1	3	101	143	269	185	171	
77	231	133	105	7	203	35	259	147	-1	273	161	63	91	49	
52	150	94	80	66	38	108	234	164	178	-1	192	248	262	206	
137	263	249	11	109	221	53	207	81	67	123	-1	95	235	179	
5	19	33	145	89	103	47	159	75	173	187	257	-1	131	229	
66	248	52	150	164	80	178	38	108	192	136	24	206	-1	94	
195	209	83	27	265	251	167	69	237	111	13	41	55	223	-1	
