-1	98	196	238	84	56	210	182	140	70	168	42	0	154	
29	-1	155	85	113	43	197	169	127	183	141	211	225	239	
16	58	-1	184	212	2	30	72	170	86	226	128	142	254	
129	3	101	-1	199	17	143	45	59	171	73	157	213	269	
4	18	46	32	-1	60	74	88	102	158	130	144	172	186	
148	162	64	232	134	-1	246	260	120	36	92	50	8	190	
134	36	92	50	148	78	-1	22	260	120	8	190	64	218	
93	9	233	219	177	23	205	-1	51	191	107	79	261	37	
219	191	37	163	233	205	107	247	-1	135	177	93	79	149	
9	51	205	261	93	107	233	65	23	-1	247	219	163	177	
38	24	52	150	206	220	164	10	66	80	-1	136	192	262	
164	108	192	38	262	178	66	248	10	150	234	-1	206	24	
109	137	221	67	25	249	179	151	263	39	95	53	-1	235	
223	13	41	139	69	125	83	195	55	111	181	97	167	-1	
