-1	2	44	58	72	86	100	142	226	156	170	184	198	
63	-1	161	105	119	77	133	147	245	259	91	231	175	
119	21	-1	35	203	91	63	133	231	245	105	217	147	
128	30	100	-1	16	2	72	170	240	184	198	114	156	
9	37	51	79	-1	65	93	107	163	135	177	149	191	
20	188	174	118	216	-1	34	202	258	146	48	104	160	
211	57	1	225	29	155	-1	197	253	267	15	43	169	
26	68	40	96	208	82	124	-1	222	152	166	138	180	
32	46	74	88	102	130	144	158	-1	172	186	200	214	
237	13	27	41	55	69	83	251	97	-1	111	167	139	
38	192	31	24	59	206	87	52	66	213	-1	73	80	
79	51	16	177	86	30	128	2	93	23	240	-1	205	
52	87	59	45	24	38	108	31	17	73	227	66	-1	
