-1	144	256	46	242	228	60	102	172	200	88	186	130	270	
52	-1	164	192	94	178	136	206	150	108	220	80	234	248	
12	5	-1	40	82	26	54	173	68	47	110	117	124	131	
204	64	106	-1	50	8	120	232	176	162	92	148	134	78	
75	201	19	187	-1	145	159	131	215	33	271	229	5	173	
17	31	101	129	45	-1	73	3	59	157	199	255	171	213	
217	35	189	273	259	203	-1	21	7	231	147	49	91	105	
26	40	96	12	54	68	82	-1	110	124	138	152	166	180	
34	48	160	20	90	188	132	244	-1	146	230	251	265	202	
94	262	178	24	136	80	66	248	52	-1	38	220	10	150	
8	22	204	246	64	134	78	50	106	120	-1	162	176	190	
4	18	32	74	60	88	172	214	102	130	242	-1	270	144	
21	119	217	35	105	49	245	77	63	189	259	203	-1	161	
30	9	58	16	23	37	2	44	72	86	100	65	226	-1	
