-1	156	72	93	100	142	107	51	79	149	163	135	205	
86	-1	128	72	142	219	163	93	177	184	205	149	191	
174	20	-1	48	202	76	34	160	90	132	188	244	216	
20	230	146	-1	62	34	132	76	104	160	272	216	174	
34	48	104	188	-1	20	76	132	146	90	174	230	272	
234	52	164	136	94	-1	206	262	108	24	38	178	248	
27	41	223	55	195	83	-1	97	125	139	153	69	167	
125	27	237	153	41	69	181	-1	139	83	167	195	223	
181	265	153	41	55	223	237	251	-1	69	83	167	27	
15	57	43	29	169	99	211	267	197	-1	127	225	253	
268	100	30	184	72	198	254	58	16	240	-1	44	142	
240	254	86	142	30	58	268	16	100	156	212	-1	128	
45	31	59	87	157	185	17	101	241	73	227	199	-1	
