-1	0	126	196	154	42	56	84	140	112	252	210	98	182	224	
67	-1	11	137	53	179	109	39	81	207	123	95	151	249	165	
60	88	-1	130	214	256	4	102	144	228	200	46	186	270	172	
12	26	54	-1	82	110	96	152	180	124	208	264	236	222	250	
89	201	19	145	-1	173	47	271	187	75	33	159	103	131	117	
120	22	162	36	260	-1	50	106	148	134	92	190	64	218	246	
133	35	77	231	245	203	-1	21	259	91	161	105	175	147	189	
161	133	245	49	63	231	217	-1	91	35	77	175	147	259	203	
4	214	67	32	11	46	165	193	-1	263	102	74	221	109	130	
16	30	156	2	254	198	170	128	86	-1	142	184	58	212	268	
26	194	96	40	180	222	12	138	236	54	-1	110	82	152	264	
38	234	220	66	24	101	269	10	136	80	248	-1	52	206	150	
33	47	117	75	229	271	68	26	159	243	19	131	-1	201	215	
245	175	35	161	7	77	63	189	21	105	49	119	91	-1	231	
52	17	108	45	38	31	73	59	199	66	185	87	136	101	-1	
