-1	139	167	153	181	97	195	62	188	202	174	132	83	
48	-1	76	90	62	174	272	146	202	104	132	230	188	
105	245	-1	133	203	231	49	35	91	147	189	273	161	
77	217	259	-1	273	147	231	21	105	175	161	189	245	
91	161	21	35	-1	245	217	133	147	189	49	175	231	
36	22	64	50	106	-1	190	78	162	134	204	218	260	
23	37	177	65	79	93	-1	107	135	261	149	163	205	
126	70	140	238	28	14	168	-1	224	196	210	154	182	
70	28	182	168	14	42	238	56	-1	266	252	210	196	
28	14	56	42	84	70	126	98	154	-1	168	252	224	
56	224	70	14	126	140	84	42	98	238	-1	266	28	
42	56	14	28	98	126	70	84	140	182	196	-1	238	
17	255	45	59	73	87	101	269	129	143	157	171	-1	
