-1	218	204	162	106	36	50	64	134	148	176	78	232	260	
155	-1	57	178	52	24	38	94	164	248	150	234	108	66	
95	193	-1	221	263	151	25	53	67	81	109	179	165	249	
11	81	39	-1	67	53	123	25	207	95	235	109	137	151	
25	137	11	249	-1	179	81	151	39	221	165	95	193	235	
210	126	238	196	0	-1	70	252	84	112	28	168	98	266	
225	253	99	57	239	155	-1	211	183	169	197	29	43	15	
2	16	156	100	30	44	86	-1	72	58	128	268	170	184	
31	101	199	143	171	17	3	227	-1	45	255	59	129	213	
73	185	17	3	157	227	269	143	241	-1	213	255	87	31	
46	4	32	158	60	144	74	242	88	102	-1	18	-1	270	
172	46	74	186	214	102	242	200	158	130	228	-1	263	88	
6	20	62	34	48	160	104	76	272	174	118	146	-1	188	
144	130	46	74	102	60	193	256	123	137	172	207	11	-1	
