-1	221	109	263	67	81	95	123	249	179	235	193	11	137	151	
27	-1	139	237	167	97	111	209	55	251	41	181	153	83	69	
38	262	-1	248	10	178	66	150	94	220	206	24	164	192	234	
166	12	124	-1	26	110	152	194	138	208	54	82	180	222	96	
188	34	146	230	-1	104	48	20	62	132	90	202	160	258	118	
6	20	62	34	272	-1	90	76	258	118	230	132	202	244	174	
32	214	130	60	172	186	-1	102	158	74	200	228	116	4	256	
256	270	52	38	108	10	24	-1	66	94	178	136	220	234	80	
126	196	210	42	154	168	70	182	-1	98	224	112	84	28	252	
55	125	83	69	41	195	139	167	237	-1	111	153	27	13	265	
22	190	78	120	246	162	106	260	36	50	-1	148	64	8	134	
268	16	254	212	128	30	86	72	240	2	58	-1	44	198	100	
210	0	56	252	98	126	238	112	266	224	168	140	-1	70	196	
229	145	19	159	75	47	271	33	89	103	173	117	187	-1	215	
85	225	155	1	211	57	43	239	141	183	29	169	15	127	-1	
