-1	41	153	125	55	181	167	195	237	265	223	251	139	
129	-1	157	143	59	185	171	199	101	213	227	255	241	
70	28	-1	84	42	14	224	98	140	168	210	182	266	
21	77	147	-1	35	91	161	175	189	203	217	231	245	
212	268	254	240	-1	142	198	184	128	156	16	170	226	
27	55	125	195	69	-1	251	41	97	223	265	83	237	
100	16	58	30	86	156	-1	142	184	72	128	240	212	
86	72	240	58	30	212	268	-1	170	16	156	226	254	
79	163	37	16	51	23	65	107	-1	30	44	58	93	
35	63	21	105	77	49	133	91	147	-1	245	259	217	
51	23	79	65	93	107	261	233	135	177	-1	205	163	
92	50	64	134	106	148	78	22	176	162	36	-1	190	
14	84	196	182	98	168	42	126	154	56	28	70	-1	
