-1	170	156	142	100	184	2	58	72	86	212	226	240	247	
45	-1	185	31	59	157	87	17	101	213	143	199	255	241	
31	3	-1	45	17	129	73	87	171	101	59	143	227	255	
256	130	214	-1	88	4	60	102	200	158	74	172	18	186	
36	260	113	12	-1	267	145	215	271	124	5	71	117	159	
62	230	202	146	48	-1	104	244	90	20	188	34	76	216	
133	217	189	245	21	259	-1	63	49	161	231	77	7	175	
147	105	175	231	77	119	203	-1	161	189	91	21	49	35	
189	245	105	35	133	175	119	259	-1	77	21	7	217	63	
203	147	35	49	63	133	91	7	231	-1	245	119	259	105	
51	205	135	163	107	9	37	219	149	177	-1	65	121	79	
93	135	51	107	191	163	149	247	205	219	261	-1	177	233	
80	164	66	136	206	150	108	234	94	24	192	38	-1	10	
27	41	55	69	83	97	237	111	125	167	153	139	181	-1	
