-1	16	30	72	128	100	51	107	135	65	79	149	142	
93	-1	128	86	142	149	163	177	191	205	219	254	226	
202	34	-1	48	230	104	20	146	160	90	188	244	132	
160	20	216	-1	62	132	34	76	90	146	202	230	188	
34	48	76	174	-1	188	132	160	216	104	90	272	146	
24	52	38	66	108	-1	80	206	234	94	136	220	164	
167	41	139	237	55	181	-1	97	251	69	153	27	195	
41	69	55	251	83	125	223	-1	265	153	167	195	181	
55	27	69	223	97	153	125	139	-1	195	181	167	41	
183	57	15	29	43	169	211	239	85	-1	127	225	253	
198	100	254	58	226	72	86	30	16	268	-1	44	240	
86	184	100	156	72	58	268	16	240	142	212	-1	128	
213	73	59	101	17	31	45	87	269	157	171	199	-1	
