-1	56	70	252	84	98	238	0	28	182	42	196	210	168	
154	-1	42	112	14	28	84	168	70	140	196	252	98	266	
269	129	-1	3	185	142	17	101	157	59	87	171	199	255	
143	185	213	-1	171	59	73	129	17	87	101	248	241	199	
4	88	46	32	-1	200	158	60	144	256	74	102	270	130	
20	104	76	160	118	-1	258	146	90	174	188	34	216	48	
35	245	91	147	21	133	-1	7	49	77	231	217	119	105	
177	93	37	51	163	65	191	-1	247	233	219	261	79	205	
262	136	24	80	38	10	164	150	-1	66	108	178	234	220	
24	38	220	206	136	52	178	108	192	-1	10	150	164	262	
192	52	150	38	248	24	66	136	206	94	-1	80	178	164	
16	2	30	44	212	128	58	72	86	226	142	-1	184	240	
80	24	10	66	52	38	206	220	94	248	262	108	-1	192	
12	180	96	138	68	110	250	26	54	82	236	40	124	-1	
