-1	16	58	72	100	30	51	23	65	79	205	93	107	
86	-1	100	128	142	149	93	261	163	184	219	177	191	
146	34	-1	48	76	90	104	174	20	188	272	216	230	
230	20	202	-1	62	34	146	76	174	90	188	160	216	
34	48	160	132	-1	104	20	90	230	202	244	146	272	
192	24	164	108	38	-1	136	206	52	178	94	220	234	
223	167	195	55	83	69	-1	41	97	251	153	181	125	
237	195	27	223	153	83	265	-1	139	167	69	55	181	
153	69	125	41	167	265	27	251	-1	237	181	83	195	
211	43	85	29	127	99	141	15	57	-1	197	225	155	
128	58	44	86	30	226	240	212	16	268	-1	100	254	
198	30	142	240	44	156	16	128	212	72	170	-1	268	
45	73	129	101	171	17	31	59	87	241	143	185	-1	
