-1	157	73	31	171	227	45	269	129	17	241	185	59	213	101	
53	-1	207	221	95	249	263	151	67	109	11	25	193	179	39	
201	47	-1	75	215	89	103	229	19	131	145	243	173	159	187	
94	136	164	-1	38	234	206	192	52	150	80	178	262	248	108	
65	233	135	219	-1	177	247	79	9	23	149	261	107	163	191	
39	165	193	67	263	-1	95	207	151	179	53	109	25	137	81	
232	176	36	120	92	8	-1	50	162	148	134	22	64	190	218	
23	16	93	58	142	2	156	-1	37	184	163	72	233	198	177	
3	143	269	157	255	59	227	101	-1	171	73	45	185	87	241	
163	191	51	65	205	107	79	261	93	-1	177	233	247	219	9	
88	228	256	200	270	130	32	46	214	60	-1	102	158	186	18	
9	163	65	37	51	219	107	247	191	135	205	-1	79	93	149	
208	82	250	166	180	222	152	138	110	40	68	12	-1	54	96	
146	62	272	104	244	48	258	6	202	34	118	174	132	-1	76	
256	270	60	46	130	144	4	88	32	158	172	214	200	228	-1	
