-1	81	11	67	165	207	263	235	193	39	95	53	221	249	
158	-1	32	214	144	88	46	130	172	60	186	200	270	4	
149	177	-1	23	37	51	191	247	233	135	107	261	163	205	
137	151	95	-1	207	193	109	263	11	165	179	221	39	235	
47	75	103	131	-1	159	173	229	201	215	89	117	243	257	
17	10	129	31	80	-1	199	45	66	171	150	164	94	241	
23	163	79	247	93	37	-1	135	219	149	9	65	51	177	
108	24	66	80	52	178	206	-1	38	94	164	150	192	220	
5	19	75	89	33	145	131	187	-1	103	117	215	159	229	
177	191	219	51	65	107	233	9	205	-1	23	79	247	261	
0	14	168	56	196	70	126	84	42	112	-1	154	28	140	
141	99	1	15	29	57	169	211	85	183	225	-1	43	113	
34	104	6	174	20	188	118	62	258	90	202	230	-1	216	
162	134	92	148	190	22	106	120	50	36	64	8	78	-1	
