-1	59	87	213	171	241	45	143	185	17	3	101	269	227	
127	-1	267	141	239	29	169	71	225	99	113	1	85	155	
256	144	-1	4	74	270	102	18	228	242	172	186	130	200	
25	39	67	-1	193	53	32	11	165	137	81	46	95	151	
92	22	8	106	-1	78	36	176	204	50	232	162	218	64	
74	256	32	172	4	-1	88	214	200	46	102	158	186	144	
252	14	28	112	182	154	-1	56	196	42	98	70	126	84	
49	133	91	189	245	63	147	-1	7	77	161	105	231	35	
30	44	156	58	16	128	268	86	-1	114	72	142	100	240	
199	185	59	73	255	227	143	171	213	-1	87	129	157	31	
155	211	43	183	57	15	239	29	253	267	-1	197	141	127	
34	216	118	146	272	230	174	202	62	258	76	-1	90	244	
113	197	211	15	29	57	1	43	169	239	225	253	-1	71	
131	75	47	89	187	19	159	271	173	103	215	5	257	-1	
