-1	153	237	251	209	181	111	41	223	265	69	167	97	27	125	
80	-1	66	262	248	164	178	52	192	206	220	94	234	38	108	
12	166	-1	68	194	222	124	152	26	180	96	54	208	110	82	
164	136	234	-1	94	178	38	150	220	52	192	108	24	80	66	
18	32	46	4	-1	88	102	60	144	200	214	172	186	158	228	
54	96	138	82	152	-1	63	105	175	250	124	40	217	194	208	
220	59	24	206	164	262	-1	234	80	108	52	248	73	94	192	
207	123	249	53	179	25	67	-1	95	137	81	193	109	165	221	
139	55	265	13	41	111	153	237	-1	125	209	83	69	181	251	
84	70	98	140	28	168	42	210	196	-1	224	112	238	56	14	
1	85	253	43	113	15	267	183	29	155	-1	239	57	169	197	
58	198	226	30	72	156	184	128	2	254	100	-1	44	212	268	
193	26	39	123	81	67	11	263	165	95	179	221	-1	249	53	
269	185	3	17	52	45	199	87	255	150	234	66	101	-1	241	
50	22	218	246	148	78	120	36	134	162	92	176	204	8	-1	
