-1	50	8	176	36	64	218	78	92	148	246	162	134	22	
155	-1	38	253	248	24	66	220	164	108	94	234	178	206	
109	151	-1	193	221	165	179	249	25	53	235	207	81	263	
263	81	95	-1	109	39	11	165	53	67	123	137	151	249	
193	11	67	25	-1	81	53	95	151	137	165	179	207	235	
126	224	14	182	0	-1	252	196	70	112	210	28	140	98	
85	211	43	155	225	57	-1	239	29	183	99	169	15	197	
2	128	30	100	268	44	72	-1	86	212	16	58	156	184	
17	59	185	199	45	157	269	227	-1	101	143	129	255	3	
59	45	157	269	17	241	3	143	171	-1	87	227	129	31	
32	186	60	4	74	130	200	172	242	256	-1	270	-1	46	
46	18	102	32	88	186	256	200	214	74	158	-1	263	242	
202	6	20	48	62	34	76	90	118	216	104	174	-1	160	
102	74	88	60	130	172	123	256	137	221	193	144	11	-1	
