-1	125	41	195	55	237	69	139	27	83	167	181	97	223	111	
206	-1	52	10	66	38	164	24	80	136	150	108	178	94	192	
244	132	-1	104	34	272	202	174	89	160	48	188	258	20	146	
33	243	215	-1	187	89	159	271	75	131	145	173	201	5	229	
212	2	142	100	-1	268	226	16	156	72	198	30	254	86	240	
13	251	27	153	125	-1	181	97	69	167	83	195	223	111	139	
153	237	13	27	41	55	-1	83	195	97	111	125	139	209	251	
48	188	62	118	90	20	230	-1	244	258	34	160	104	146	202	
146	174	230	258	20	188	104	132	-1	62	202	34	118	48	272	
22	232	1	246	8	106	190	78	218	-1	92	120	36	204	57	
73	87	227	59	45	171	255	157	101	31	-1	185	241	17	213	
103	201	5	19	145	131	243	75	215	47	271	-1	89	229	257	
17	73	171	45	129	101	59	185	227	199	3	157	-1	143	31	
60	32	242	256	172	200	74	214	186	102	130	116	270	-1	158	
188	20	76	48	104	244	34	6	160	174	118	62	132	90	-1	
