-1	239	43	253	99	15	71	225	113	155	211	267	183	57	29	
2	-1	170	128	254	58	16	86	142	198	72	226	212	100	268	
198	30	-1	212	156	142	58	184	128	226	16	2	100	268	240	
88	46	74	-1	242	172	4	18	158	32	102	60	200	186	116	
19	187	47	145	-1	33	229	201	75	89	5	103	117	131	271	
76	153	6	111	125	-1	167	48	90	230	62	244	20	209	97	
188	174	132	258	160	104	-1	146	34	62	76	118	90	202	244	
10	24	38	178	52	129	66	-1	3	101	171	213	241	255	206	
52	80	192	66	150	24	178	94	-1	206	234	262	248	108	38	
39	67	25	95	179	81	193	221	137	-1	263	165	109	249	235	
25	11	109	39	67	137	221	249	165	151	-1	207	179	53	81	
194	110	250	152	222	68	26	82	12	54	124	-1	40	96	180	
82	54	236	26	12	222	152	166	124	208	96	138	-1	264	194	
167	181	83	13	27	41	139	153	223	125	195	237	69	-1	111	
172	158	88	228	60	186	46	32	102	130	200	256	74	214	-1	
