-1	41	83	69	97	139	125	195	167	237	153	223	251	
129	-1	87	213	101	45	73	199	171	143	185	241	227	
182	154	-1	252	42	28	238	56	196	224	168	14	70	
147	21	63	-1	91	105	77	35	161	231	245	273	189	
16	254	212	226	-1	128	58	72	184	156	268	30	198	
55	167	265	41	237	-1	69	83	153	181	251	97	223	
212	268	100	16	142	198	-1	156	226	86	30	184	44	
268	16	128	240	170	212	254	-1	142	30	226	44	184	
23	30	37	58	51	79	65	205	-1	16	44	72	93	
91	49	105	133	21	63	147	161	175	-1	203	189	217	
51	65	23	177	191	93	107	79	135	37	-1	163	149	
64	36	176	204	106	22	50	134	148	78	260	-1	232	
28	56	140	266	84	14	168	98	210	126	238	154	-1	
