-1	269	17	3	59	31	255	45	199	73	101	171	185	87	
136	-1	192	150	164	178	206	262	220	17	234	248	73	59	
228	130	-1	74	242	4	186	256	102	158	144	214	88	270	
130	32	172	-1	200	256	228	214	186	60	88	102	242	46	
215	229	47	271	-1	75	103	131	145	89	172	187	19	33	
145	47	201	19	159	-1	173	89	215	117	187	131	229	103	
118	6	62	160	265	244	-1	20	132	216	34	90	48	76	
160	188	104	146	62	272	202	-1	174	244	230	118	34	6	
48	90	34	118	6	62	272	76	-1	188	244	230	160	20	
7	105	21	231	175	35	147	49	259	-1	203	273	77	133	
219	37	51	9	23	79	177	135	107	93	-1	261	65	149	
65	23	9	37	51	205	233	219	79	163	191	-1	177	107	
38	10	150	24	220	52	136	108	234	192	164	94	-1	206	
25	242	67	165	179	193	221	235	123	249	214	200	144	-1	
