-1	70	98	238	0	28	42	252	56	168	182	210	84	196	
224	-1	112	252	14	84	28	154	196	42	56	168	238	266	
17	185	-1	31	199	3	59	45	87	142	269	255	129	157	
157	101	248	-1	185	59	3	213	17	73	87	129	171	143	
74	88	102	46	-1	144	18	130	4	60	172	214	256	270	
90	20	76	202	34	-1	230	244	104	160	118	188	216	174	
105	189	217	147	161	133	-1	7	35	91	63	245	119	49	
51	93	107	135	205	65	79	-1	191	219	163	177	37	233	
150	108	10	80	220	24	178	262	-1	66	234	136	52	164	
38	136	24	164	178	10	206	150	248	-1	192	52	234	262	
24	150	80	178	248	52	262	38	94	108	-1	206	220	136	
142	2	72	198	30	16	86	58	44	156	100	-1	184	226	
178	164	262	108	66	38	24	248	206	80	10	94	-1	192	
12	180	54	208	152	250	110	26	40	96	68	82	124	-1	
