-1	13	27	55	41	139	237	223	125	69	167	97	181	111	195	
80	-1	52	66	94	108	164	136	150	192	178	206	234	220	248	
146	160	-1	244	48	258	104	174	20	89	202	132	34	230	272	
187	201	75	-1	19	89	271	33	215	47	145	173	159	5	229	
212	156	170	128	-1	240	254	100	30	198	184	268	2	226	142	
251	41	195	13	55	-1	125	27	83	97	153	69	167	181	223	
153	27	13	41	83	209	-1	69	97	181	111	139	223	195	265	
48	272	62	258	6	104	230	-1	202	132	160	118	188	146	244	
244	62	188	132	104	174	160	90	-1	230	118	272	258	34	146	
162	8	1	176	260	204	22	57	78	-1	106	148	246	120	218	
73	3	129	255	59	31	213	87	199	269	-1	157	17	171	45	
229	89	215	103	145	187	47	19	75	33	243	-1	5	201	257	
101	143	241	59	73	45	87	269	185	171	227	129	-1	31	199	
18	46	158	242	88	74	130	214	256	186	102	60	116	-1	270	
90	104	6	118	34	20	202	76	48	62	188	160	132	174	-1	
