-1	27	55	251	69	265	181	83	97	139	125	153	237	
101	-1	59	87	73	143	185	199	157	213	227	31	241	
210	126	-1	98	84	14	224	238	252	42	196	266	28	
105	21	161	-1	35	63	77	91	203	217	231	175	189	
198	254	156	268	-1	212	100	128	142	184	240	170	226	
167	41	139	153	55	-1	237	195	83	125	181	223	251	
44	268	72	142	16	30	-1	254	128	170	212	198	156	
226	16	170	184	30	100	58	-1	72	268	156	44	142	
163	51	37	16	65	149	23	191	-1	30	44	58	79	
21	35	105	147	49	203	63	77	91	-1	245	259	133	
37	65	23	135	79	51	149	219	177	163	-1	205	107	
50	148	64	246	22	36	106	134	232	190	92	-1	162	
14	168	182	126	42	70	84	210	196	56	266	98	-1	
