-1	44	58	118	268	142	170	86	128	198	156	100	184	72	
212	-1	184	156	226	240	198	72	170	100	86	16	128	142	
226	268	-1	170	254	2	86	142	156	212	30	198	100	128	
30	2	72	-1	240	128	16	198	212	44	114	254	142	184	
17	31	45	87	-1	59	101	129	143	157	171	185	199	213	
48	104	146	6	230	-1	20	34	202	216	160	174	188	258	
35	53	6	77	176	92	-1	209	61	112	126	139	154	189	
21	7	49	91	63	253	133	-1	161	175	203	217	105	246	
218	232	22	36	8	134	148	78	-1	246	106	260	50	120	
9	191	65	107	51	79	205	261	93	-1	135	149	163	23	
25	151	165	53	249	11	193	67	179	235	-1	207	39	81	
193	249	39	11	67	109	235	25	165	221	95	-1	81	53	
109	12	14	61	4	117	224	229	242	250	259	264	-1	270	
177	58	219	100	107	44	254	170	226	86	198	240	205	-1	
