-1	155	99	43	85	71	113	197	15	225	29	239	267	253	211	
2	-1	128	30	58	86	16	184	170	44	198	226	254	268	240	
184	212	-1	86	44	240	30	58	2	72	142	170	198	226	268	
172	102	18	-1	74	130	4	158	242	144	186	214	60	200	116	
19	145	257	229	-1	117	201	243	187	89	131	5	103	159	271	
6	20	48	209	181	-1	167	97	62	76	90	258	244	230	125	
34	188	146	90	48	104	-1	62	230	160	118	174	76	258	244	
10	24	164	38	52	171	213	-1	269	129	255	101	3	143	66	
206	52	66	164	108	262	150	80	-1	192	136	234	248	220	178	
25	151	137	53	165	221	263	235	95	-1	207	39	67	249	81	
95	39	235	25	67	151	53	179	11	109	-1	221	263	165	249	
166	12	54	152	96	138	68	250	26	194	124	-1	82	264	110	
124	166	12	138	26	54	222	152	40	180	194	208	-1	110	96	
55	139	153	97	13	27	41	209	69	125	83	181	237	-1	195	
60	74	158	256	32	186	130	228	46	172	102	200	214	88	-1	
