-1	182	210	266	252	140	154	196	168	112	98	0	126	224	238	
84	-1	154	140	112	42	0	70	210	126	238	266	28	98	224	
14	252	-1	70	238	84	112	126	196	168	266	56	224	42	0	
134	78	204	-1	64	190	8	57	246	29	148	92	22	120	218	
30	16	100	226	-1	198	212	156	72	142	128	184	2	58	170	
242	-1	4	102	46	-1	186	32	60	158	88	172	130	228	18	
19	89	33	159	117	75	-1	103	131	173	201	48	145	257	229	
49	231	63	175	91	147	245	-1	161	133	189	203	77	217	273	
105	49	77	126	175	203	217	266	-1	231	154	140	91	189	119	
37	65	9	163	51	79	107	261	149	-1	205	191	219	93	177	
9	93	23	233	219	247	65	107	261	-1	-1	136	-1	37	51	
74	165	144	179	25	235	207	39	221	102	256	-1	270	88	130	
53	193	95	109	263	11	249	179	235	137	81	151	-1	207	165	
25	11	179	53	137	165	81	151	109	235	193	249	67	-1	263	
69	55	139	153	83	97	27	111	181	251	209	195	41	125	-1	
