-1	28	14	0	168	42	196	56	98	126	210	140	84	238	
155	-1	85	43	211	183	127	169	15	57	99	253	197	225	
267	239	-1	57	113	99	225	155	183	253	197	1	141	211	
253	141	169	-1	197	155	239	113	85	211	15	183	99	267	
72	30	44	128	-1	16	58	184	268	226	156	86	240	2	
114	72	30	226	142	-1	268	240	254	170	86	128	212	58	
102	4	74	32	256	200	-1	144	158	18	172	46	186	88	
130	270	18	4	102	46	214	-1	200	74	60	228	88	256	
22	232	36	176	50	190	78	92	-1	260	246	106	64	162	
233	191	93	23	65	37	177	205	135	-1	219	247	9	51	
65	163	23	205	37	261	51	191	9	107	-1	177	79	233	
263	11	67	39	25	53	235	165	207	81	95	-1	193	221	
151	39	53	235	109	25	95	179	221	165	270	123	-1	207	
69	111	125	27	97	195	167	83	41	181	55	153	13	-1	
