-1	153	55	69	132	83	97	62	76	139	146	104	167	
48	-1	188	90	62	146	202	216	174	104	132	272	230	
245	77	-1	35	49	63	21	133	91	147	203	161	175	
203	21	105	-1	259	231	245	147	189	161	217	133	77	
35	161	217	175	-1	273	147	21	203	189	91	231	245	
22	246	260	50	106	-1	190	36	218	134	176	204	162	
163	37	233	65	79	93	-1	51	135	261	107	177	219	
126	140	28	238	154	168	182	-1	224	196	210	14	42	
238	70	168	98	14	28	42	56	-1	266	252	210	196	
28	14	42	56	84	70	126	98	154	-1	168	182	224	
14	42	126	84	28	98	224	70	182	238	-1	266	56	
42	56	224	28	98	126	70	84	140	252	196	-1	238	
87	31	17	185	73	255	101	269	129	143	157	171	-1	
