-1	198	128	86	58	65	93	107	23	219	79	135	72	
100	-1	72	23	30	86	149	93	163	58	177	44	191	
48	216	-1	146	132	104	20	160	90	76	188	244	272	
160	132	34	-1	76	174	202	48	216	230	62	90	244	
202	104	230	188	-1	20	160	146	34	48	90	174	62	
234	206	38	80	94	-1	108	164	192	52	136	178	220	
27	223	195	69	41	251	-1	237	265	139	83	55	181	
41	251	55	181	83	265	97	-1	223	27	195	125	153	
181	237	27	55	153	69	125	139	-1	83	167	97	41	
155	127	15	43	197	183	211	169	253	-1	99	267	239	
212	268	44	128	184	58	156	72	16	226	-1	240	254	
16	184	86	156	254	30	170	212	198	72	142	-1	226	
185	17	199	101	213	45	31	87	157	143	171	129	-1	
