-1	241	45	269	59	3	31	87	255	17	143	213	73	185	
136	-1	262	164	192	150	17	206	220	3	248	45	234	59	
158	200	-1	74	32	270	130	256	186	242	4	228	144	18	
130	102	214	-1	88	256	228	46	32	60	172	186	200	242	
201	131	103	19	-1	47	172	5	145	159	215	75	187	271	
103	215	173	145	229	-1	187	201	131	117	19	89	159	33	
265	90	62	6	244	76	-1	216	160	202	48	118	34	104	
20	34	118	160	174	62	146	-1	230	188	244	272	132	76	
174	76	90	118	62	244	272	104	-1	216	202	20	6	48	
147	175	49	273	77	7	21	91	35	-1	231	259	105	133	
65	23	191	37	93	261	177	107	135	163	-1	219	79	149	
37	107	79	23	205	177	233	51	191	65	9	-1	163	93	
178	38	24	52	66	94	136	220	150	192	206	248	-1	10	
25	144	165	67	179	193	207	235	123	221	88	200	228	-1	
