-1	190	232	162	106	36	78	134	50	148	176	204	246	260	
57	-1	38	206	155	24	52	234	94	108	136	150	178	66	
25	165	-1	179	53	81	67	95	109	263	193	221	207	151	
67	123	11	-1	25	137	151	53	39	81	95	109	235	249	
11	81	249	193	-1	67	39	165	207	95	151	137	221	235	
266	252	238	224	182	-1	112	42	98	56	14	154	0	168	
253	225	197	85	211	29	-1	239	155	183	169	99	15	43	
16	128	170	142	58	198	2	-1	86	212	156	268	30	254	
241	3	255	171	143	213	59	227	-1	269	185	129	45	31	
45	31	87	157	171	129	73	101	17	-1	227	241	255	3	
32	46	18	4	242	256	270	74	102	144	-1	88	-1	200	
74	256	158	18	32	46	172	186	200	60	214	-1	263	228	
6	20	34	62	76	146	90	118	160	188	132	104	-1	174	
130	242	60	74	88	102	207	193	137	221	123	144	11	-1	
