-1	8	85	106	148	225	176	22	57	197	211	99	232	183	29	
156	-1	170	226	240	254	184	268	44	72	58	30	142	212	198	
219	23	-1	37	226	65	93	79	184	30	44	58	100	72	128	
171	101	157	-1	3	17	73	241	199	129	31	185	213	59	255	
74	4	18	88	-1	172	32	214	102	158	200	130	186	46	144	
144	130	4	270	256	-1	60	-1	88	214	74	46	200	32	102	
4	88	214	144	270	186	-1	172	74	46	130	158	256	200	18	
130	18	200	46	60	158	102	-1	32	144	186	74	270	256	88	
188	258	48	132	230	20	244	174	-1	62	146	6	160	216	272	
134	176	106	8	92	36	148	232	204	-1	50	260	190	246	78	
36	190	162	92	134	176	22	64	78	218	-1	106	204	120	8	
162	246	176	78	50	148	36	190	92	22	232	-1	218	204	134	
78	50	8	64	36	106	134	148	15	57	113	120	-1	127	43	
51	107	191	163	177	93	79	135	37	65	261	9	23	-1	149	
93	37	205	51	23	191	261	219	107	163	247	65	177	233	-1	
