-1	65	156	100	184	135	93	107	79	149	261	205	163	
128	-1	142	184	191	149	163	177	205	219	233	254	261	
20	34	-1	48	76	90	104	202	146	160	174	188	132	
34	20	216	-1	62	76	132	90	104	174	146	230	188	
48	90	272	160	-1	20	146	216	34	244	132	174	230	
220	248	178	164	108	-1	206	234	52	24	38	94	66	
27	41	167	55	69	83	-1	97	125	139	153	181	195	
41	27	55	265	83	125	223	-1	139	153	167	195	181	
265	69	27	41	97	153	237	251	-1	83	181	167	223	
15	57	43	29	169	99	211	239	197	-1	127	225	253	
198	100	86	226	30	142	254	72	16	268	-1	44	58	
142	156	100	86	240	30	268	16	58	72	212	-1	128	
87	45	241	269	101	213	17	31	73	143	157	199	-1	
