-1	176	22	204	36	92	106	134	162	148	246	64	260	218	
79	-1	9	65	191	219	37	93	135	107	149	205	163	23	
264	124	-1	222	236	110	152	68	166	180	54	194	96	250	
12	180	26	-1	82	166	124	40	54	96	110	138	194	264	
110	54	40	152	-1	124	96	12	26	68	166	180	138	222	
237	97	13	69	195	-1	265	27	41	55	181	83	223	139	
212	128	44	58	16	2	-1	254	100	184	86	240	156	198	
72	170	2	268	86	212	142	-1	128	16	240	58	198	226	
270	32	74	158	200	186	228	46	-1	88	60	256	242	18	
32	200	102	228	242	144	74	158	172	-1	256	270	130	4	
47	19	-1	187	75	103	173	33	215	117	-1	201	145	271	
229	75	117	215	103	19	33	187	145	47	5	-1	89	131	
187	5	254	19	47	75	271	103	117	215	229	173	-1	33	
118	230	174	76	90	48	62	146	104	188	160	244	202	-1	
