-1	272	90	34	48	62	132	216	174	20	104	146	258	
27	-1	41	55	223	139	153	69	181	167	125	195	237	
188	216	-1	146	244	48	174	20	230	132	160	202	272	
160	132	62	-1	230	272	90	48	188	202	244	20	216	
202	62	34	104	-1	90	20	272	146	76	216	160	174	
231	21	259	77	189	-1	203	35	133	217	175	245	161	
245	35	77	210	259	105	-1	63	273	189	49	217	231	
78	232	106	176	134	148	162	-1	246	260	190	92	204	
37	107	93	261	219	51	149	23	-1	163	205	65	79	
136	80	24	38	150	66	94	52	234	-1	108	206	248	
41	265	55	27	69	83	167	97	139	195	-1	251	223	
55	97	265	83	27	41	139	153	167	125	181	-1	69	
169	85	29	43	57	99	127	141	155	183	15	211	-1	
