-1	72	170	30	184	100	2	58	86	128	156	240	268	254	
200	-1	242	172	214	256	270	32	4	46	88	158	186	228	
18	102	-1	186	256	158	214	200	270	32	60	130	74	144	
166	26	40	-1	68	54	12	82	194	103	47	89	215	75	
47	131	89	5	-1	271	75	19	159	145	173	201	103	33	
34	146	230	202	188	-1	62	174	48	244	20	216	90	104	
90	20	118	160	230	132	-1	6	146	188	34	174	48	202	
160	118	48	230	244	76	104	-1	216	132	146	188	62	272	
189	77	175	21	63	259	245	91	-1	203	105	35	231	133	
51	107	93	219	23	163	79	37	9	-1	261	65	177	149	
24	10	136	150	38	94	206	66	220	192	-1	164	52	178	
12	40	26	180	54	152	96	250	110	138	236	-1	82	194	
41	111	181	97	13	27	125	139	167	69	251	223	-1	237	
139	55	13	223	97	41	27	111	69	83	265	125	153	-1	
