-1	101	129	45	171	73	87	143	185	199	255	157	241	213	227	
32	-1	18	4	144	158	46	60	74	88	130	186	200	256	214	
61	96	-1	110	75	229	33	47	159	271	187	138	152	201	124	
134	78	176	-1	120	204	106	232	50	218	92	148	162	8	246	
22	36	148	29	-1	43	57	85	155	225	50	92	106	127	113	
162	22	120	36	233	-1	205	246	92	50	64	176	218	106	190	
148	232	134	190	246	78	-1	176	218	8	162	50	92	64	204	
233	149	163	65	191	177	51	-1	135	121	107	205	79	219	93	
66	164	24	262	80	192	150	248	-1	206	38	220	52	178	108	
39	11	193	25	67	151	221	263	95	-1	249	109	179	235	81	
194	222	82	12	180	166	96	26	138	54	-1	152	68	208	264	
82	264	68	54	250	12	180	40	124	208	236	-1	194	96	26	
112	84	266	224	175	56	168	210	119	63	231	133	-1	245	259	
57	169	1	85	197	29	141	113	267	155	43	225	183	-1	239	
51	135	9	72	219	86	100	268	233	254	177	163	37	149	-1	
