-1	5	33	61	75	89	47	187	103	201	271	19	145	173	215	
79	-1	205	261	65	177	233	23	107	191	93	219	163	149	247	
162	134	-1	92	176	246	260	50	8	148	106	120	218	232	78	
131	19	201	-1	103	117	215	243	257	47	173	33	159	145	229	
14	126	56	42	-1	70	98	196	84	112	140	210	154	168	182	
231	35	63	189	161	-1	203	105	147	77	49	273	259	21	175	
108	136	192	24	262	80	-1	94	164	178	38	66	206	248	150	
115	87	269	73	3	17	31	-1	45	101	129	59	213	255	171	
245	273	189	77	231	217	35	175	-1	161	133	63	49	203	91	
9	30	212	135	23	268	240	37	226	-1	219	156	170	51	233	
158	186	18	88	214	242	102	228	4	60	-1	144	32	74	256	
177	51	37	149	107	93	135	233	261	247	79	-1	191	163	205	
24	38	66	234	248	136	52	10	178	94	150	80	-1	108	262	
29	15	43	57	239	85	113	183	99	127	197	225	267	-1	211	
38	45	3	52	10	101	87	66	157	108	24	129	199	136	-1	
