-1	16	142	86	156	149	93	79	51	261	107	191	177	
100	-1	58	128	184	177	149	93	163	233	219	205	86	
34	244	-1	48	76	90	104	174	216	160	202	20	132	
160	20	188	-1	62	34	132	146	76	104	174	216	90	
20	34	146	202	-1	48	216	188	104	132	230	174	160	
66	52	24	108	136	-1	206	234	192	164	248	94	38	
27	41	167	55	69	83	-1	97	125	139	153	181	195	
195	27	265	69	83	125	223	-1	181	41	55	167	139	
167	69	153	223	41	265	237	251	-1	83	97	55	27	
127	169	15	29	57	99	211	239	197	-1	253	225	267	
184	142	30	240	128	44	268	212	16	72	-1	198	170	
72	268	212	44	100	30	254	16	142	156	86	-1	128	
45	199	227	255	241	213	17	31	185	143	101	59	-1	
