-1	16	156	128	142	149	93	107	135	79	163	100	177	
191	-1	128	142	177	72	149	163	205	184	219	233	254	
20	34	-1	48	76	90	104	132	146	160	174	188	244	
34	20	216	-1	62	76	132	90	104	174	146	160	188	
48	90	202	230	-1	132	20	146	160	216	244	272	34	
66	136	178	192	24	-1	206	234	80	38	94	108	164	
27	237	167	69	251	55	-1	97	195	139	153	181	83	
41	27	55	153	83	125	223	-1	139	167	265	195	181	
55	41	27	237	69	153	125	251	-1	265	181	167	223	
197	85	43	29	155	253	211	239	99	-1	127	225	15	
226	100	86	254	170	198	44	72	16	58	-1	142	30	
212	156	254	58	30	44	268	16	86	72	240	-1	128	
87	171	59	269	101	227	157	45	73	143	213	199	-1	
