-1	143	171	31	73	59	185	101	87	255	129	157	199	241	213	
228	-1	46	4	102	18	74	60	172	88	158	130	186	214	200	
96	152	-1	124	187	229	19	75	243	201	61	271	215	159	110	
92	106	50	-1	148	204	134	176	232	190	162	78	36	218	64	
134	22	29	43	-1	85	57	113	127	155	50	36	92	232	106	
162	92	36	120	176	-1	205	218	64	246	190	50	106	22	233	
50	148	92	8	162	78	-1	106	204	176	218	232	190	64	246	
205	163	233	247	191	65	177	-1	107	121	93	135	51	149	79	
24	248	66	150	220	164	136	262	-1	52	38	178	80	94	192	
109	179	25	263	81	151	39	221	235	-1	249	193	67	207	95	
54	96	138	82	166	110	68	26	208	12	-1	222	194	236	264	
68	54	208	166	236	250	82	40	110	124	152	-1	96	12	26	
63	84	147	112	259	168	119	210	224	231	133	245	-1	175	56	
43	29	225	57	141	155	127	85	183	113	1	197	267	-1	169	
37	135	219	254	205	72	86	268	100	9	177	149	163	51	-1	
