-1	202	188	258	104	174	146	160	216	62	272	132	34	
139	-1	27	167	83	153	125	237	181	97	195	223	69	
90	132	-1	20	76	62	272	104	34	48	160	230	146	
76	104	244	-1	34	202	160	272	132	174	216	62	188	
20	216	202	230	-1	48	244	188	62	146	90	272	174	
245	231	259	91	161	-1	189	35	273	21	77	147	217	
231	63	210	49	133	105	-1	77	91	35	175	217	259	
50	176	218	148	260	134	204	-1	246	92	232	22	64	
107	51	177	65	191	205	23	163	-1	261	149	79	233	
220	206	234	80	52	178	164	192	136	-1	108	66	150	
41	55	69	125	153	139	83	97	223	27	-1	265	237	
27	41	55	139	125	83	97	167	153	251	181	-1	195	
99	211	253	29	43	57	141	127	85	225	169	15	-1	
