-1	89	103	5	19	47	201	229	173	159	187	215	75	271	
245	-1	21	161	189	105	217	119	273	147	231	175	133	203	
41	83	-1	111	13	244	69	55	188	132	216	160	146	174	
132	62	202	-1	104	76	230	48	244	90	174	118	216	146	
118	48	90	272	-1	146	244	216	6	174	160	62	230	34	
112	14	98	0	56	-1	84	70	210	126	168	154	266	238	
54	152	5	124	110	187	-1	173	96	19	138	75	33	89	
144	32	270	186	74	4	102	-1	256	200	130	242	158	18	
33	75	47	19	201	131	159	89	-1	215	145	103	117	229	
12	54	194	26	40	222	236	110	68	-1	152	82	166	264	
24	38	17	52	66	31	45	59	80	73	-1	87	255	94	
95	256	228	32	130	18	144	25	165	207	179	-1	235	46	
138	68	26	12	152	40	180	82	194	96	110	124	-1	54	
0	28	252	42	98	140	168	126	154	182	196	224	210	-1	
