-1	47	103	89	229	187	173	19	159	201	271	5	75	215	
119	-1	133	217	259	63	147	175	273	161	231	245	189	203	
41	55	-1	13	83	69	230	97	27	146	111	160	272	188	
244	20	76	-1	188	132	34	230	62	6	160	272	146	174	
62	34	6	118	-1	76	104	48	244	132	174	216	160	20	
0	154	168	28	182	-1	210	84	98	56	196	266	224	14	
54	75	47	96	201	124	-1	138	5	89	187	110	19	159	
130	88	242	102	270	158	214	-1	256	186	144	32	200	4	
33	103	89	201	145	19	131	75	-1	117	215	187	229	47	
12	26	222	82	40	236	152	68	180	-1	138	124	194	264	
24	38	17	45	66	52	59	80	94	31	-1	73	101	87	
95	165	235	179	25	46	193	207	249	18	200	-1	88	130	
138	12	180	40	54	110	82	26	68	96	166	152	-1	250	
28	42	0	70	98	140	238	196	154	168	182	224	126	-1	
