-1	1	29	155	211	8	22	36	197	50	92	218	106	239	
135	-1	177	191	23	51	79	65	93	107	149	233	163	219	
150	10	-1	234	108	24	38	52	66	206	164	80	94	136	
67	39	123	-1	53	81	221	95	109	25	137	165	207	151	
81	207	221	179	-1	151	11	165	239	39	67	95	137	249	
224	112	182	0	28	-1	42	252	56	14	196	70	238	98	
142	16	212	72	156	170	-1	128	30	268	184	240	254	58	
169	184	226	240	44	86	198	-1	100	58	30	212	114	16	
74	249	130	11	88	165	179	25	-1	193	39	207	221	235	
130	32	144	88	228	200	46	158	18	-1	172	102	74	186	
18	46	60	214	144	74	102	256	158	4	-1	270	242	88	
61	89	159	19	173	187	5	75	47	257	201	-1	33	117	
184	58	170	100	198	156	86	268	142	212	128	226	-1	44	
112	158	4	32	131	215	147	81	172	70	228	53	193	-1	
