-1	111	69	195	223	237	181	139	13	27	83	209	153	167	
2	-1	170	16	254	44	156	86	184	212	30	198	100	128	
256	74	-1	46	88	32	186	144	60	102	158	130	214	270	
54	82	124	-1	208	166	68	110	152	96	222	250	12	236	
125	69	154	41	-1	111	83	55	97	139	181	13	167	27	
97	139	181	27	265	-1	125	153	83	13	55	69	209	251	
267	225	113	141	1	197	-1	99	253	239	15	169	29	43	
43	239	225	183	197	1	211	-1	71	267	127	29	253	15	
143	269	241	213	31	17	129	171	-1	3	199	101	45	87	
129	143	199	31	17	171	73	59	157	-1	185	45	87	255	
174	104	230	132	6	118	90	48	76	272	-1	20	258	34	
36	50	64	78	148	8	106	134	162	176	190	-1	204	92	
22	8	36	92	50	64	190	106	134	148	162	120	-1	176	
8	22	50	64	106	78	134	148	190	162	204	218	246	-1	
