-1	97	195	125	41	83	223	55	237	153	181	251	167	
269	-1	157	101	45	31	227	255	87	185	143	199	171	
14	56	-1	252	98	42	70	84	126	140	224	168	210	
21	35	91	-1	63	133	147	105	161	175	189	203	217	
212	128	184	142	-1	240	268	156	170	226	16	72	254	
265	167	153	69	55	-1	97	251	139	125	195	27	223	
30	16	240	86	198	212	-1	128	156	254	170	184	58	
142	72	268	170	30	184	44	-1	212	16	240	226	100	
107	149	37	16	51	65	79	23	-1	30	58	44	93	
35	49	21	245	77	189	91	161	133	-1	217	105	63	
51	65	79	261	93	23	107	37	205	149	-1	163	233	
148	22	50	78	134	92	36	64	176	232	246	-1	260	
70	238	28	42	84	14	140	196	182	266	126	154	-1	
