-1	183	29	85	99	113	127	141	64	155	169	50	225	239	197	
13	-1	69	41	27	223	139	83	153	97	125	111	167	195	55	
253	267	-1	99	183	57	85	127	113	141	211	169	155	15	225	
21	175	35	-1	63	77	91	105	133	147	161	7	189	203	231	
173	103	257	124	-1	117	236	215	187	131	229	159	68	243	145	
33	131	145	215	19	-1	229	257	5	47	201	243	271	159	187	
38	206	24	220	164	10	-1	52	80	66	108	150	262	178	192	
231	21	7	245	77	63	133	-1	91	161	147	189	175	35	203	
146	34	174	258	48	104	160	272	-1	20	118	202	230	76	244	
43	211	239	15	57	127	169	29	85	-1	113	197	1	267	253	
56	238	0	28	42	14	182	70	196	224	-1	84	252	98	140	
210	252	42	266	224	28	14	98	140	70	154	-1	56	126	0	
76	6	20	111	202	90	34	48	125	62	104	132	-1	146	160	
25	46	235	67	53	81	249	165	207	11	186	228	39	-1	172	
69	118	48	167	13	265	97	41	27	181	216	237	83	111	-1	
