-1	202	188	160	174	76	146	34	62	48	216	244	272	
41	-1	125	27	69	251	237	223	153	167	55	181	195	
20	48	-1	76	244	62	90	272	104	216	132	230	174	
90	272	202	-1	216	230	132	62	20	174	146	188	244	
104	160	34	48	-1	90	188	76	272	62	202	132	146	
259	189	147	105	21	-1	203	49	133	245	35	175	161	
231	105	210	35	259	273	-1	21	49	161	245	77	63	
134	148	162	260	232	218	176	-1	246	106	92	204	190	
191	37	261	177	163	233	219	65	-1	149	79	93	205	
206	262	136	52	192	66	94	38	24	-1	178	234	80	
27	139	41	69	83	125	153	237	223	251	-1	195	265	
55	83	69	251	27	41	139	265	167	125	97	-1	223	
183	99	29	43	57	85	127	15	141	211	169	155	-1	
