-1	37	117	212	232	245	106	50	204	30	254	78	219	259	
164	-1	192	248	262	220	150	234	94	178	108	66	206	136	
249	81	-1	207	123	11	53	25	179	109	221	95	137	165	
25	11	67	-1	53	39	81	95	165	151	137	193	179	235	
11	25	39	221	-1	81	95	109	249	137	151	179	193	207	
67	53	151	109	165	-1	137	263	193	95	235	207	249	179	
42	70	238	252	266	224	-1	126	112	14	168	28	210	154	
156	2	142	16	226	30	58	-1	240	170	184	198	44	212	
59	31	87	101	171	45	199	73	-1	3	269	227	185	129	
102	59	20	45	199	157	185	269	213	-1	129	255	227	241	
18	46	60	74	88	172	32	102	158	8	-1	144	200	228	
4	158	32	60	46	130	102	88	18	74	214	-1	172	186	
74	102	214	32	60	18	88	130	256	144	4	242	-1	158	
54	19	47	5	33	26	75	40	12	68	82	110	96	-1	
