-1	55	69	62	83	125	181	48	146	76	90	34	195	
244	-1	202	90	146	272	216	132	34	104	188	174	230	
133	77	-1	273	161	63	189	35	91	147	231	217	105	
161	259	21	-1	175	217	203	105	77	189	147	231	245	
21	49	245	35	-1	91	273	63	203	133	217	105	259	
190	22	176	50	232	-1	246	78	106	162	134	204	36	
107	65	51	135	79	149	-1	23	163	261	37	93	177	
140	28	154	42	210	14	84	-1	238	196	182	224	168	
42	210	28	14	98	168	252	70	-1	154	140	196	182	
14	42	56	70	28	84	98	126	266	-1	168	182	224	
28	14	84	56	70	210	126	98	224	238	-1	154	42	
168	84	42	98	14	28	210	56	126	252	266	-1	70	
101	157	17	31	87	129	269	255	59	143	199	241	-1	
