-1	185	101	73	213	3	129	31	255	45	269	59	241	171	
248	-1	136	150	164	178	192	262	206	3	59	101	220	73	
228	200	-1	270	242	74	144	256	130	18	88	4	158	186	
200	242	172	-1	130	256	228	46	102	60	186	214	32	88	
89	33	47	5	-1	159	103	75	145	172	19	187	201	271	
117	19	215	145	229	-1	173	201	187	131	33	47	89	103	
20	118	62	76	265	244	-1	160	90	216	6	34	188	48	
146	90	104	118	216	62	272	-1	174	188	244	230	132	20	
160	48	34	20	62	272	202	6	-1	118	76	244	216	230	
231	77	91	161	105	7	147	35	259	-1	203	273	49	175	
37	233	163	51	93	107	135	79	149	65	-1	261	23	219	
219	9	233	65	79	205	177	51	107	23	191	-1	163	93	
10	38	80	94	66	150	108	206	136	192	178	248	-1	262	
25	214	67	165	179	193	207	235	123	249	130	200	144	-1	
