-1	55	251	139	223	27	265	69	195	181	167	41	153	
143	-1	199	59	185	101	269	73	213	171	241	227	157	
14	84	-1	28	210	42	168	98	126	266	140	154	182	
63	133	91	-1	21	35	77	105	203	175	231	245	189	
128	16	58	86	-1	72	254	240	100	156	198	142	268	
97	265	195	125	181	-1	55	167	153	223	237	251	139	
86	128	240	184	44	212	-1	16	142	72	226	198	100	
212	254	226	44	30	86	156	-1	184	142	268	58	128	
51	30	191	16	177	23	37	65	-1	44	58	72	79	
21	35	49	259	63	133	147	203	105	-1	217	189	161	
37	149	23	163	79	107	65	191	135	93	-1	261	51	
106	22	36	148	50	64	92	134	162	78	176	-1	204	
238	42	70	252	168	14	28	196	224	56	210	84	-1	
