-1	177	247	65	233	51	79	37	219	93	107	205	9	163	149	
261	-1	65	107	219	163	93	23	247	205	37	9	233	51	79	
23	191	-1	135	51	233	107	205	149	177	9	79	93	37	219	
170	184	212	-1	268	79	37	198	23	51	240	93	149	226	9	
136	10	164	178	-1	262	206	248	80	24	66	108	38	192	94	
193	25	109	221	123	-1	137	67	11	235	249	39	179	95	207	
186	228	46	102	74	4	-1	88	158	11	172	53	32	67	249	
110	236	124	96	54	152	166	-1	264	40	180	138	222	82	26	
124	96	54	208	222	82	26	194	-1	166	236	68	110	180	40	
201	33	75	250	89	47	194	173	103	-1	19	229	68	222	187	
13	153	83	41	195	167	111	69	139	209	-1	97	55	27	223	
43	211	155	29	169	225	127	253	239	15	1	-1	85	113	267	
155	169	29	15	127	43	211	102	253	183	267	197	-1	239	1	
32	200	172	46	60	158	256	214	270	130	88	186	74	-1	102	
69	195	13	83	237	55	97	209	153	111	125	181	139	167	-1	
