-1	134	106	190	204	36	162	232	78	148	218	92	176	22	
52	-1	38	57	155	24	94	108	150	164	178	206	220	234	
249	193	-1	151	179	165	25	53	95	221	207	235	67	263	
67	123	11	-1	137	95	39	165	53	81	109	179	235	249	
11	249	81	25	-1	221	109	95	39	235	53	151	165	67	
210	140	42	196	126	-1	266	182	70	112	14	28	56	84	
29	225	99	155	43	169	-1	253	239	57	85	183	197	15	
128	212	170	100	30	2	72	-1	16	240	44	58	142	198	
227	45	185	129	101	157	3	87	-1	31	199	171	213	269	
45	101	73	3	17	255	213	157	143	-1	227	269	171	185	
18	4	32	172	214	102	270	186	60	130	-1	144	-1	74	
158	32	18	46	74	200	102	228	256	88	242	-1	263	130	
6	20	160	104	48	132	62	76	118	244	90	188	-1	34	
102	172	46	88	144	228	123	137	193	11	256	221	207	-1	
