-1	72	2	170	58	240	100	86	184	30	156	226	212	247	
143	-1	213	241	45	185	3	31	157	59	171	87	101	199	
129	17	-1	227	31	59	45	73	87	143	185	171	199	241	
256	130	102	-1	200	32	88	158	214	186	60	18	74	144	
260	124	117	36	-1	5	267	271	71	12	215	113	145	159	
90	76	160	174	132	-1	146	258	20	48	202	104	244	230	
175	189	133	7	21	217	-1	231	63	77	259	245	35	49	
217	175	147	49	77	63	119	-1	35	203	189	161	91	105	
105	49	175	147	231	189	203	245	-1	133	77	119	259	91	
147	217	259	105	91	119	161	21	7	-1	245	35	231	63	
233	93	65	135	51	37	107	9	163	177	-1	23	121	219	
65	233	51	79	205	9	93	261	219	191	149	-1	177	135	
136	164	10	192	66	94	150	220	24	52	206	108	-1	80	
41	13	27	55	97	69	111	167	153	125	139	209	181	-1	
