-1	153	167	139	181	195	97	55	62	132	174	146	83	
48	-1	76	90	62	174	202	244	146	104	132	216	188	
105	231	-1	133	147	259	245	35	161	203	91	175	273	
77	161	217	-1	203	147	231	21	105	175	189	245	259	
91	259	21	35	-1	273	217	49	175	161	245	189	231	
36	22	64	50	106	-1	190	134	78	218	162	204	246	
23	37	51	65	79	93	-1	107	135	261	149	163	177	
126	140	238	266	168	42	14	-1	224	196	210	154	182	
238	70	84	168	14	252	42	28	-1	266	56	210	196	
28	14	56	42	84	70	126	98	154	-1	168	182	224	
252	224	28	14	126	98	84	70	182	238	-1	266	42	
42	56	14	28	98	126	70	84	140	252	196	-1	238	
17	31	101	59	73	87	269	255	129	143	157	171	-1	
