-1	42	210	238	70	98	0	56	84	168	182	28	196	252	
224	-1	56	266	0	126	28	168	98	140	84	112	70	154	
17	255	-1	87	199	142	157	129	73	31	3	171	269	101	
143	199	185	-1	171	17	59	157	31	73	101	248	129	213	
4	74	60	46	-1	270	102	144	18	88	130	32	158	256	
34	48	216	118	188	-1	76	104	146	160	90	202	174	230	
175	147	91	189	231	259	-1	7	49	63	217	21	119	35	
205	93	65	233	79	247	135	-1	191	149	37	177	51	163	
10	24	136	150	220	38	248	108	-1	80	234	66	262	178	
24	38	108	220	178	52	164	262	206	-1	10	192	234	248	
52	164	192	178	66	24	108	206	94	136	-1	262	248	150	
156	184	44	2	212	58	198	72	128	16	142	-1	100	86	
108	178	24	66	52	10	206	220	164	94	80	38	-1	192	
138	12	236	110	40	82	96	26	54	68	222	208	124	-1	
