-1	226	247	240	100	2	142	156	72	58	30	170	184	212	
87	-1	199	101	17	143	45	31	59	157	171	185	213	269	
45	3	-1	59	31	87	185	17	101	73	129	143	227	157	
130	256	214	-1	88	186	158	4	172	32	18	200	74	144	
36	260	117	12	-1	267	71	271	124	113	145	215	159	5	
160	244	174	48	104	-1	20	258	34	62	230	76	202	216	
77	217	49	63	175	91	-1	147	7	105	259	231	245	203	
63	203	91	105	21	119	35	-1	231	175	77	189	217	49	
147	189	21	245	63	133	119	161	-1	217	105	49	259	77	
259	77	161	231	203	147	189	245	91	-1	49	119	7	21	
205	37	191	149	219	163	23	9	177	135	-1	65	121	93	
23	93	219	135	149	9	163	261	205	37	247	-1	177	107	
52	24	10	164	94	108	136	66	38	192	234	80	-1	150	
41	13	27	55	83	69	97	111	139	125	167	181	223	-1	
