-1	213	87	171	73	31	185	59	129	101	199	157	143	255	241	
46	-1	18	4	158	74	32	200	102	88	130	228	186	172	144	
229	96	-1	110	187	201	138	159	257	61	124	75	215	243	33	
106	162	176	-1	218	232	8	78	50	92	120	36	246	134	204	
134	22	29	43	-1	57	113	141	85	183	36	50	127	92	106	
205	190	22	64	120	-1	233	218	176	78	50	246	36	106	162	
64	218	50	190	176	92	-1	232	148	246	134	162	106	204	78	
163	135	65	149	205	51	79	-1	93	121	177	107	191	219	247	
192	234	164	136	248	80	52	262	-1	108	24	206	220	38	66	
25	207	193	263	67	11	39	235	179	-1	249	151	81	53	95	
138	12	54	208	222	194	264	82	152	110	-1	180	96	68	166	
54	82	12	194	166	68	96	26	124	222	40	-1	236	250	264	
224	63	133	56	259	168	210	266	119	175	161	147	-1	231	112	
113	57	1	29	197	43	85	127	183	267	239	141	155	-1	225	
177	37	149	72	191	86	254	100	268	219	233	135	51	9	-1	
